file_name,data_set,label,label_annotation
cifar10-mini/train/image_606.png,train,9,truck
cifar10-mini/train/image_607.png,train,6,frog
cifar10-mini/train/image_608.png,train,9,truck
cifar10-mini/train/image_609.png,train,9,truck
cifar10-mini/train/image_610.png,train,5,dog
cifar10-mini/train/image_611.png,train,2,bird
cifar10-mini/train/image_612.png,train,4,deer
cifar10-mini/train/image_613.png,train,5,dog
cifar10-mini/train/image_614.png,train,4,deer
cifar10-mini/train/image_615.png,train,8,boat
cifar10-mini/train/image_616.png,train,0,airplane
cifar10-mini/train/image_617.png,train,4,deer
cifar10-mini/train/image_618.png,train,2,bird
cifar10-mini/train/image_619.png,train,5,dog
cifar10-mini/train/image_620.png,train,6,frog
cifar10-mini/train/image_621.png,train,8,boat
cifar10-mini/train/image_622.png,train,3,cat
cifar10-mini/train/image_623.png,train,0,airplane
cifar10-mini/train/image_624.png,train,5,dog
cifar10-mini/train/image_625.png,train,3,cat
cifar10-mini/train/image_626.png,train,9,truck
cifar10-mini/train/image_627.png,train,5,dog
cifar10-mini/train/image_628.png,train,0,airplane
cifar10-mini/train/image_629.png,train,2,bird
cifar10-mini/train/image_630.png,train,5,dog
cifar10-mini/train/image_631.png,train,7,horse
cifar10-mini/train/image_632.png,train,6,frog
cifar10-mini/train/image_633.png,train,9,truck
cifar10-mini/train/image_634.png,train,0,airplane
cifar10-mini/train/image_635.png,train,5,dog
cifar10-mini/train/image_636.png,train,3,cat
cifar10-mini/train/image_637.png,train,1,car
cifar10-mini/train/image_638.png,train,7,horse
cifar10-mini/train/image_639.png,train,0,airplane
cifar10-mini/train/image_640.png,train,5,dog
cifar10-mini/train/image_641.png,train,3,cat
cifar10-mini/train/image_642.png,train,2,bird
cifar10-mini/train/image_643.png,train,7,horse
cifar10-mini/train/image_644.png,train,6,frog
cifar10-mini/train/image_645.png,train,3,cat
cifar10-mini/train/image_646.png,train,5,dog
cifar10-mini/train/image_647.png,train,5,dog
cifar10-mini/train/image_648.png,train,8,boat
cifar10-mini/train/image_649.png,train,4,deer
cifar10-mini/train/image_650.png,train,3,cat
cifar10-mini/train/image_651.png,train,3,cat
cifar10-mini/train/image_652.png,train,8,boat
cifar10-mini/train/image_653.png,train,5,dog
cifar10-mini/train/image_654.png,train,6,frog
cifar10-mini/train/image_655.png,train,4,deer
cifar10-mini/train/image_656.png,train,3,cat
cifar10-mini/train/image_657.png,train,2,bird
cifar10-mini/train/image_658.png,train,6,frog
cifar10-mini/train/image_659.png,train,1,car
cifar10-mini/train/image_660.png,train,5,dog
cifar10-mini/train/image_661.png,train,3,cat
cifar10-mini/train/image_662.png,train,0,airplane
cifar10-mini/train/image_663.png,train,0,airplane
cifar10-mini/train/image_664.png,train,4,deer
cifar10-mini/train/image_665.png,train,5,dog
cifar10-mini/train/image_666.png,train,5,dog
cifar10-mini/train/image_667.png,train,3,cat
cifar10-mini/train/image_668.png,train,0,airplane
cifar10-mini/train/image_669.png,train,5,dog
cifar10-mini/train/image_670.png,train,8,boat
cifar10-mini/train/image_671.png,train,1,car
cifar10-mini/train/image_672.png,train,9,truck
cifar10-mini/train/image_673.png,train,2,bird
cifar10-mini/train/image_674.png,train,6,frog
cifar10-mini/train/image_675.png,train,0,airplane
cifar10-mini/train/image_676.png,train,3,cat
cifar10-mini/train/image_677.png,train,8,boat
cifar10-mini/train/image_678.png,train,3,cat
cifar10-mini/train/image_679.png,train,6,frog
cifar10-mini/train/image_680.png,train,8,boat
cifar10-mini/train/image_681.png,train,0,airplane
cifar10-mini/train/image_682.png,train,0,airplane
cifar10-mini/train/image_683.png,train,1,car
cifar10-mini/train/image_684.png,train,0,airplane
cifar10-mini/train/image_685.png,train,0,airplane
cifar10-mini/train/image_686.png,train,1,car
cifar10-mini/train/image_687.png,train,5,dog
cifar10-mini/train/image_688.png,train,5,dog
cifar10-mini/train/image_689.png,train,5,dog
cifar10-mini/train/image_690.png,train,7,horse
cifar10-mini/train/image_691.png,train,2,bird
cifar10-mini/train/image_692.png,train,5,dog
cifar10-mini/train/image_693.png,train,1,car
cifar10-mini/train/image_694.png,train,5,dog
cifar10-mini/train/image_695.png,train,1,car
cifar10-mini/train/image_696.png,train,1,car
cifar10-mini/train/image_697.png,train,1,car
cifar10-mini/train/image_698.png,train,3,cat
cifar10-mini/train/image_699.png,train,3,cat
cifar10-mini/train/image_700.png,train,5,dog
cifar10-mini/train/image_701.png,train,6,frog
cifar10-mini/train/image_702.png,train,3,cat
cifar10-mini/train/image_703.png,train,3,cat
cifar10-mini/train/image_704.png,train,5,dog
cifar10-mini/train/image_705.png,train,3,cat
cifar10-mini/train/image_706.png,train,0,airplane
cifar10-mini/train/image_707.png,train,1,car
cifar10-mini/train/image_708.png,train,4,deer
cifar10-mini/train/image_709.png,train,1,car
cifar10-mini/train/image_710.png,train,0,airplane
cifar10-mini/train/image_711.png,train,8,boat
cifar10-mini/train/image_712.png,train,3,cat
cifar10-mini/train/image_713.png,train,6,frog
cifar10-mini/train/image_714.png,train,2,bird
cifar10-mini/train/image_715.png,train,2,bird
cifar10-mini/train/image_716.png,train,6,frog
cifar10-mini/train/image_717.png,train,2,bird
cifar10-mini/train/image_718.png,train,7,horse
cifar10-mini/train/image_719.png,train,8,boat
cifar10-mini/train/image_720.png,train,7,horse
cifar10-mini/train/image_721.png,train,7,horse
cifar10-mini/train/image_722.png,train,4,deer
cifar10-mini/train/image_723.png,train,0,airplane
cifar10-mini/train/image_724.png,train,1,car
cifar10-mini/train/image_725.png,train,9,truck
cifar10-mini/train/image_726.png,train,3,cat
cifar10-mini/train/image_727.png,train,5,dog
cifar10-mini/train/image_728.png,train,6,frog
cifar10-mini/train/image_729.png,train,5,dog
cifar10-mini/train/image_730.png,train,3,cat
cifar10-mini/train/image_731.png,train,9,truck
cifar10-mini/train/image_732.png,train,8,boat
cifar10-mini/train/image_733.png,train,2,bird
cifar10-mini/train/image_734.png,train,4,deer
cifar10-mini/train/image_735.png,train,9,truck
cifar10-mini/train/image_736.png,train,2,bird
cifar10-mini/train/image_737.png,train,7,horse
cifar10-mini/train/image_738.png,train,2,bird
cifar10-mini/train/image_739.png,train,4,deer
cifar10-mini/train/image_740.png,train,7,horse
cifar10-mini/train/image_741.png,train,3,cat
cifar10-mini/train/image_742.png,train,3,cat
cifar10-mini/train/image_743.png,train,6,frog
cifar10-mini/train/image_744.png,train,8,boat
cifar10-mini/train/image_745.png,train,6,frog
cifar10-mini/train/image_746.png,train,2,bird
cifar10-mini/train/image_747.png,train,1,car
cifar10-mini/train/image_748.png,train,3,cat
cifar10-mini/train/image_749.png,train,6,frog
cifar10-mini/train/image_750.png,train,1,car
cifar10-mini/train/image_751.png,train,2,bird
cifar10-mini/train/image_752.png,train,1,car
cifar10-mini/train/image_753.png,train,1,car
cifar10-mini/train/image_754.png,train,8,boat
cifar10-mini/train/image_755.png,train,1,car
cifar10-mini/train/image_756.png,train,3,cat
cifar10-mini/train/image_757.png,train,4,deer
cifar10-mini/train/image_758.png,train,0,airplane
cifar10-mini/train/image_759.png,train,5,dog
cifar10-mini/train/image_760.png,train,6,frog
cifar10-mini/train/image_761.png,train,8,boat
cifar10-mini/train/image_762.png,train,5,dog
cifar10-mini/train/image_763.png,train,4,deer
cifar10-mini/train/image_764.png,train,4,deer
cifar10-mini/train/image_765.png,train,8,boat
cifar10-mini/train/image_766.png,train,6,frog
cifar10-mini/train/image_767.png,train,8,boat
cifar10-mini/train/image_768.png,train,4,deer
cifar10-mini/train/image_769.png,train,9,truck
cifar10-mini/train/image_770.png,train,2,bird
cifar10-mini/train/image_771.png,train,9,truck
cifar10-mini/train/image_772.png,train,2,bird
cifar10-mini/train/image_773.png,train,8,boat
cifar10-mini/train/image_774.png,train,3,cat
cifar10-mini/train/image_775.png,train,1,car
cifar10-mini/train/image_776.png,train,3,cat
cifar10-mini/train/image_777.png,train,3,cat
cifar10-mini/train/image_778.png,train,4,deer
cifar10-mini/train/image_779.png,train,7,horse
cifar10-mini/train/image_780.png,train,8,boat
cifar10-mini/train/image_781.png,train,8,boat
cifar10-mini/train/image_782.png,train,0,airplane
cifar10-mini/train/image_783.png,train,4,deer
cifar10-mini/train/image_784.png,train,8,boat
cifar10-mini/train/image_785.png,train,9,truck
cifar10-mini/train/image_786.png,train,2,bird
cifar10-mini/train/image_787.png,train,5,dog
cifar10-mini/train/image_788.png,train,5,dog
cifar10-mini/train/image_789.png,train,4,deer
cifar10-mini/train/image_790.png,train,4,deer
cifar10-mini/train/image_791.png,train,5,dog
cifar10-mini/train/image_792.png,train,4,deer
cifar10-mini/train/image_793.png,train,5,dog
cifar10-mini/train/image_794.png,train,8,boat
cifar10-mini/train/image_795.png,train,5,dog
cifar10-mini/train/image_796.png,train,4,deer
cifar10-mini/train/image_797.png,train,0,airplane
cifar10-mini/train/image_798.png,train,1,car
cifar10-mini/train/image_799.png,train,0,airplane
cifar10-mini/train/image_800.png,train,8,boat
cifar10-mini/train/image_801.png,train,9,truck
cifar10-mini/train/image_802.png,train,5,dog
cifar10-mini/train/image_803.png,train,0,airplane
cifar10-mini/train/image_804.png,train,5,dog
cifar10-mini/train/image_805.png,train,6,frog
cifar10-mini/train/image_806.png,train,6,frog
cifar10-mini/train/image_807.png,train,8,boat
cifar10-mini/train/image_808.png,train,9,truck
cifar10-mini/train/image_809.png,train,1,car
cifar10-mini/train/image_810.png,train,5,dog
cifar10-mini/train/image_811.png,train,9,truck
cifar10-mini/train/image_812.png,train,3,cat
cifar10-mini/train/image_813.png,train,5,dog
cifar10-mini/train/image_814.png,train,5,dog
cifar10-mini/train/image_815.png,train,3,cat
cifar10-mini/train/image_816.png,train,0,airplane
cifar10-mini/train/image_817.png,train,4,deer
cifar10-mini/train/image_818.png,train,0,airplane
cifar10-mini/train/image_819.png,train,5,dog
cifar10-mini/train/image_820.png,train,5,dog
cifar10-mini/train/image_821.png,train,4,deer
cifar10-mini/train/image_822.png,train,6,frog
cifar10-mini/train/image_823.png,train,7,horse
cifar10-mini/train/image_824.png,train,1,car
cifar10-mini/train/image_825.png,train,7,horse
cifar10-mini/train/image_826.png,train,0,airplane
cifar10-mini/train/image_827.png,train,3,cat
cifar10-mini/train/image_828.png,train,4,deer
cifar10-mini/train/image_829.png,train,3,cat
cifar10-mini/train/image_830.png,train,8,boat
cifar10-mini/train/image_831.png,train,0,airplane
cifar10-mini/train/image_832.png,train,9,truck
cifar10-mini/train/image_833.png,train,6,frog
cifar10-mini/train/image_834.png,train,0,airplane
cifar10-mini/train/image_835.png,train,4,deer
cifar10-mini/train/image_836.png,train,6,frog
cifar10-mini/train/image_837.png,train,3,cat
cifar10-mini/train/image_838.png,train,9,truck
cifar10-mini/train/image_839.png,train,7,horse
cifar10-mini/train/image_840.png,train,4,deer
cifar10-mini/train/image_841.png,train,1,car
cifar10-mini/train/image_842.png,train,6,frog
cifar10-mini/train/image_843.png,train,6,frog
cifar10-mini/train/image_844.png,train,0,airplane
cifar10-mini/train/image_845.png,train,8,boat
cifar10-mini/train/image_846.png,train,1,car
cifar10-mini/train/image_847.png,train,7,horse
cifar10-mini/train/image_848.png,train,9,truck
cifar10-mini/train/image_849.png,train,6,frog
cifar10-mini/train/image_850.png,train,4,deer
cifar10-mini/train/image_851.png,train,9,truck
cifar10-mini/train/image_852.png,train,0,airplane
cifar10-mini/train/image_853.png,train,4,deer
cifar10-mini/train/image_854.png,train,7,horse
cifar10-mini/train/image_855.png,train,0,airplane
cifar10-mini/train/image_856.png,train,7,horse
cifar10-mini/train/image_857.png,train,2,bird
cifar10-mini/train/image_858.png,train,8,boat
cifar10-mini/train/image_859.png,train,3,cat
cifar10-mini/train/image_860.png,train,2,bird
cifar10-mini/train/image_861.png,train,8,boat
cifar10-mini/train/image_862.png,train,4,deer
cifar10-mini/train/image_863.png,train,8,boat
cifar10-mini/train/image_864.png,train,8,boat
cifar10-mini/train/image_865.png,train,4,deer
cifar10-mini/train/image_866.png,train,6,frog
cifar10-mini/train/image_867.png,train,3,cat
cifar10-mini/train/image_868.png,train,6,frog
cifar10-mini/train/image_869.png,train,9,truck
cifar10-mini/train/image_870.png,train,9,truck
cifar10-mini/train/image_871.png,train,9,truck
cifar10-mini/train/image_872.png,train,3,cat
cifar10-mini/train/image_873.png,train,9,truck
cifar10-mini/train/image_874.png,train,0,airplane
cifar10-mini/train/image_875.png,train,8,boat
cifar10-mini/train/image_876.png,train,2,bird
cifar10-mini/train/image_877.png,train,2,bird
cifar10-mini/train/image_878.png,train,7,horse
cifar10-mini/train/image_879.png,train,3,cat
cifar10-mini/train/image_880.png,train,2,bird
cifar10-mini/train/image_881.png,train,5,dog
cifar10-mini/train/image_882.png,train,8,boat
cifar10-mini/train/image_883.png,train,3,cat
cifar10-mini/train/image_884.png,train,5,dog
cifar10-mini/train/image_885.png,train,6,frog
cifar10-mini/train/image_886.png,train,7,horse
cifar10-mini/train/image_887.png,train,5,dog
cifar10-mini/train/image_888.png,train,7,horse
cifar10-mini/train/image_889.png,train,5,dog
cifar10-mini/train/image_890.png,train,0,airplane
cifar10-mini/train/image_891.png,train,7,horse
cifar10-mini/train/image_892.png,train,6,frog
cifar10-mini/train/image_893.png,train,7,horse
cifar10-mini/train/image_894.png,train,9,truck
cifar10-mini/train/image_895.png,train,8,boat
cifar10-mini/train/image_896.png,train,0,airplane
cifar10-mini/train/image_897.png,train,7,horse
cifar10-mini/train/image_898.png,train,8,boat
cifar10-mini/train/image_899.png,train,6,frog
cifar10-mini/train/image_900.png,train,0,airplane
cifar10-mini/train/image_901.png,train,7,horse
cifar10-mini/train/image_902.png,train,7,horse
cifar10-mini/train/image_903.png,train,0,airplane
cifar10-mini/train/image_904.png,train,5,dog
cifar10-mini/train/image_905.png,train,0,airplane
cifar10-mini/train/image_906.png,train,8,boat
cifar10-mini/train/image_907.png,train,9,truck
cifar10-mini/train/image_908.png,train,1,car
cifar10-mini/train/image_909.png,train,2,bird
cifar10-mini/train/image_910.png,train,3,cat
cifar10-mini/train/image_911.png,train,3,cat
cifar10-mini/train/image_912.png,train,7,horse
cifar10-mini/train/image_913.png,train,6,frog
cifar10-mini/train/image_914.png,train,7,horse
cifar10-mini/train/image_915.png,train,7,horse
cifar10-mini/train/image_916.png,train,6,frog
cifar10-mini/train/image_917.png,train,6,frog
cifar10-mini/train/image_918.png,train,8,boat
cifar10-mini/train/image_919.png,train,9,truck
cifar10-mini/train/image_920.png,train,7,horse
cifar10-mini/train/image_921.png,train,3,cat
cifar10-mini/train/image_922.png,train,5,dog
cifar10-mini/train/image_923.png,train,4,deer
cifar10-mini/train/image_924.png,train,0,airplane
cifar10-mini/train/image_925.png,train,7,horse
cifar10-mini/train/image_926.png,train,7,horse
cifar10-mini/train/image_927.png,train,3,cat
cifar10-mini/train/image_928.png,train,7,horse
cifar10-mini/train/image_929.png,train,7,horse
cifar10-mini/train/image_930.png,train,1,car
cifar10-mini/train/image_931.png,train,5,dog
cifar10-mini/train/image_932.png,train,4,deer
cifar10-mini/train/image_933.png,train,6,frog
cifar10-mini/train/image_934.png,train,8,boat
cifar10-mini/train/image_935.png,train,7,horse
cifar10-mini/train/image_936.png,train,3,cat
cifar10-mini/train/image_937.png,train,7,horse
cifar10-mini/train/image_938.png,train,8,boat
cifar10-mini/train/image_939.png,train,9,truck
cifar10-mini/train/image_940.png,train,5,dog
cifar10-mini/train/image_941.png,train,9,truck
cifar10-mini/train/image_942.png,train,8,boat
cifar10-mini/train/image_943.png,train,2,bird
cifar10-mini/train/image_944.png,train,6,frog
cifar10-mini/train/image_945.png,train,4,deer
cifar10-mini/train/image_946.png,train,6,frog
cifar10-mini/train/image_947.png,train,3,cat
cifar10-mini/train/image_948.png,train,0,airplane
cifar10-mini/train/image_949.png,train,5,dog
cifar10-mini/train/image_950.png,train,1,car
cifar10-mini/train/image_951.png,train,0,airplane
cifar10-mini/train/image_952.png,train,8,boat
cifar10-mini/train/image_953.png,train,2,bird
cifar10-mini/train/image_954.png,train,3,cat
cifar10-mini/train/image_955.png,train,3,cat
cifar10-mini/train/image_956.png,train,6,frog
cifar10-mini/train/image_957.png,train,3,cat
cifar10-mini/train/image_958.png,train,7,horse
cifar10-mini/train/image_959.png,train,1,car
cifar10-mini/train/image_960.png,train,0,airplane
cifar10-mini/train/image_961.png,train,7,horse
cifar10-mini/train/image_962.png,train,3,cat
cifar10-mini/train/image_963.png,train,1,car
cifar10-mini/train/image_964.png,train,0,airplane
cifar10-mini/train/image_965.png,train,3,cat
cifar10-mini/train/image_966.png,train,9,truck
cifar10-mini/train/image_967.png,train,8,boat
cifar10-mini/train/image_968.png,train,2,bird
cifar10-mini/train/image_969.png,train,7,horse
cifar10-mini/train/image_970.png,train,6,frog
cifar10-mini/train/image_971.png,train,1,car
cifar10-mini/train/image_972.png,train,8,boat
cifar10-mini/train/image_973.png,train,9,truck
cifar10-mini/train/image_974.png,train,9,truck
cifar10-mini/train/image_975.png,train,6,frog
cifar10-mini/train/image_976.png,train,4,deer
cifar10-mini/train/image_977.png,train,1,car
cifar10-mini/train/image_978.png,train,4,deer
cifar10-mini/train/image_979.png,train,3,cat
cifar10-mini/train/image_980.png,train,9,truck
cifar10-mini/train/image_981.png,train,8,boat
cifar10-mini/train/image_982.png,train,8,boat
cifar10-mini/train/image_983.png,train,2,bird
cifar10-mini/train/image_984.png,train,9,truck
cifar10-mini/train/image_985.png,train,8,boat
cifar10-mini/train/image_986.png,train,1,car
cifar10-mini/train/image_987.png,train,2,bird
cifar10-mini/train/image_988.png,train,3,cat
cifar10-mini/train/image_989.png,train,0,airplane
cifar10-mini/train/image_990.png,train,0,airplane
cifar10-mini/train/image_991.png,train,2,bird
cifar10-mini/train/image_992.png,train,9,truck
cifar10-mini/train/image_993.png,train,9,truck
cifar10-mini/train/image_994.png,train,0,airplane
cifar10-mini/train/image_995.png,train,0,airplane
cifar10-mini/train/image_996.png,train,6,frog
cifar10-mini/train/image_997.png,train,2,bird
cifar10-mini/train/image_998.png,train,8,boat
cifar10-mini/train/image_999.png,train,7,horse
cifar10-mini/train/image_1000.png,train,5,dog
cifar10-mini/train/image_1001.png,train,5,dog
cifar10-mini/train/image_1002.png,train,9,truck
cifar10-mini/train/image_1003.png,train,2,bird
cifar10-mini/train/image_1004.png,train,1,car
cifar10-mini/train/image_1005.png,train,8,boat
cifar10-mini/train/image_1006.png,train,1,car
cifar10-mini/train/image_1007.png,train,3,cat
cifar10-mini/train/image_1008.png,train,3,cat
cifar10-mini/train/image_1009.png,train,4,deer
cifar10-mini/train/image_1010.png,train,4,deer
cifar10-mini/train/image_1011.png,train,0,airplane
cifar10-mini/train/image_1012.png,train,6,frog
cifar10-mini/train/image_1013.png,train,5,dog
cifar10-mini/train/image_1014.png,train,7,horse
cifar10-mini/train/image_1015.png,train,2,bird
cifar10-mini/train/image_1016.png,train,7,horse
cifar10-mini/train/image_1017.png,train,8,boat
cifar10-mini/train/image_1018.png,train,9,truck
cifar10-mini/train/image_1019.png,train,1,car
cifar10-mini/train/image_1020.png,train,5,dog
cifar10-mini/train/image_1021.png,train,0,airplane
cifar10-mini/train/image_1022.png,train,0,airplane
cifar10-mini/train/image_1023.png,train,1,car
cifar10-mini/train/image_1024.png,train,2,bird
cifar10-mini/train/image_1025.png,train,5,dog
cifar10-mini/train/image_1026.png,train,3,cat
cifar10-mini/train/image_1027.png,train,1,car
cifar10-mini/train/image_1028.png,train,0,airplane
cifar10-mini/train/image_1029.png,train,0,airplane
cifar10-mini/train/image_1030.png,train,2,bird
cifar10-mini/train/image_1031.png,train,2,bird
cifar10-mini/train/image_1032.png,train,8,boat
cifar10-mini/train/image_1033.png,train,7,horse
cifar10-mini/train/image_1034.png,train,7,horse
cifar10-mini/train/image_1035.png,train,2,bird
cifar10-mini/train/image_1036.png,train,3,cat
cifar10-mini/train/image_1037.png,train,1,car
cifar10-mini/train/image_1038.png,train,9,truck
cifar10-mini/train/image_1039.png,train,9,truck
cifar10-mini/train/image_1040.png,train,8,boat
cifar10-mini/train/image_1041.png,train,4,deer
cifar10-mini/train/image_1042.png,train,9,truck
cifar10-mini/train/image_1043.png,train,5,dog
cifar10-mini/train/image_1044.png,train,3,cat
cifar10-mini/train/image_1045.png,train,0,airplane
cifar10-mini/train/image_1046.png,train,8,boat
cifar10-mini/train/image_1047.png,train,8,boat
cifar10-mini/train/image_1048.png,train,0,airplane
cifar10-mini/train/image_1049.png,train,6,frog
cifar10-mini/train/image_1050.png,train,7,horse
cifar10-mini/train/image_1051.png,train,2,bird
cifar10-mini/train/image_1052.png,train,2,bird
cifar10-mini/train/image_1053.png,train,9,truck
cifar10-mini/train/image_1054.png,train,4,deer
cifar10-mini/train/image_1055.png,train,0,airplane
cifar10-mini/train/image_1056.png,train,2,bird
cifar10-mini/train/image_1057.png,train,7,horse
cifar10-mini/train/image_1058.png,train,2,bird
cifar10-mini/train/image_1059.png,train,2,bird
cifar10-mini/train/image_1060.png,train,2,bird
cifar10-mini/train/image_1061.png,train,7,horse
cifar10-mini/train/image_1062.png,train,4,deer
cifar10-mini/train/image_1063.png,train,2,bird
cifar10-mini/train/image_1064.png,train,0,airplane
cifar10-mini/train/image_1065.png,train,0,airplane
cifar10-mini/train/image_1066.png,train,2,bird
cifar10-mini/train/image_1067.png,train,4,deer
cifar10-mini/train/image_1068.png,train,7,horse
cifar10-mini/train/image_1069.png,train,3,cat
cifar10-mini/train/image_1070.png,train,5,dog
cifar10-mini/train/image_1071.png,train,6,frog
cifar10-mini/train/image_1072.png,train,0,airplane
cifar10-mini/train/image_1073.png,train,1,car
cifar10-mini/train/image_1074.png,train,2,bird
cifar10-mini/train/image_1075.png,train,4,deer
cifar10-mini/train/image_1076.png,train,3,cat
cifar10-mini/train/image_1077.png,train,0,airplane
cifar10-mini/train/image_1078.png,train,4,deer
cifar10-mini/train/image_1079.png,train,0,airplane
cifar10-mini/train/image_1080.png,train,6,frog
cifar10-mini/train/image_1081.png,train,8,boat
cifar10-mini/train/image_1082.png,train,9,truck
cifar10-mini/train/image_1083.png,train,5,dog
cifar10-mini/train/image_1084.png,train,7,horse
cifar10-mini/train/image_1085.png,train,6,frog
cifar10-mini/train/image_1086.png,train,1,car
cifar10-mini/train/image_1087.png,train,5,dog
cifar10-mini/train/image_1088.png,train,2,bird
cifar10-mini/train/image_1089.png,train,6,frog
cifar10-mini/train/image_1090.png,train,7,horse
cifar10-mini/train/image_1091.png,train,8,boat
cifar10-mini/train/image_1092.png,train,9,truck
cifar10-mini/train/image_1093.png,train,3,cat
cifar10-mini/train/image_1094.png,train,6,frog
cifar10-mini/train/image_1095.png,train,9,truck
cifar10-mini/train/image_1096.png,train,7,horse
cifar10-mini/train/image_1097.png,train,2,bird
cifar10-mini/train/image_1098.png,train,2,bird
cifar10-mini/train/image_1099.png,train,7,horse
cifar10-mini/train/image_1100.png,train,5,dog
cifar10-mini/train/image_1101.png,train,4,deer
cifar10-mini/train/image_1102.png,train,8,boat
cifar10-mini/train/image_1103.png,train,5,dog
cifar10-mini/train/image_1104.png,train,7,horse
cifar10-mini/train/image_1105.png,train,7,horse
cifar10-mini/train/image_1106.png,train,7,horse
cifar10-mini/train/image_1107.png,train,9,truck
cifar10-mini/train/image_1108.png,train,9,truck
cifar10-mini/train/image_1109.png,train,7,horse
cifar10-mini/train/image_1110.png,train,3,cat
cifar10-mini/train/image_1111.png,train,4,deer
cifar10-mini/train/image_1112.png,train,9,truck
cifar10-mini/train/image_1113.png,train,7,horse
cifar10-mini/train/image_1114.png,train,7,horse
cifar10-mini/train/image_1115.png,train,2,bird
cifar10-mini/train/image_1116.png,train,4,deer
cifar10-mini/train/image_1117.png,train,7,horse
cifar10-mini/train/image_1118.png,train,7,horse
cifar10-mini/train/image_1119.png,train,1,car
cifar10-mini/train/image_1120.png,train,4,deer
cifar10-mini/train/image_1121.png,train,7,horse
cifar10-mini/train/image_1122.png,train,4,deer
cifar10-mini/train/image_1123.png,train,6,frog
cifar10-mini/train/image_1124.png,train,6,frog
cifar10-mini/train/image_1125.png,train,4,deer
cifar10-mini/train/image_1126.png,train,8,boat
cifar10-mini/train/image_1127.png,train,7,horse
cifar10-mini/train/image_1128.png,train,5,dog
cifar10-mini/train/image_1129.png,train,0,airplane
cifar10-mini/train/image_1130.png,train,7,horse
cifar10-mini/train/image_1131.png,train,7,horse
cifar10-mini/train/image_1132.png,train,0,airplane
cifar10-mini/train/image_1133.png,train,0,airplane
cifar10-mini/train/image_1134.png,train,0,airplane
cifar10-mini/train/image_1135.png,train,2,bird
cifar10-mini/train/image_1136.png,train,9,truck
cifar10-mini/train/image_1137.png,train,1,car
cifar10-mini/train/image_1138.png,train,8,boat
cifar10-mini/train/image_1139.png,train,6,frog
cifar10-mini/train/image_1140.png,train,5,dog
cifar10-mini/train/image_1141.png,train,0,airplane
cifar10-mini/train/image_1142.png,train,9,truck
cifar10-mini/train/image_1143.png,train,5,dog
cifar10-mini/train/image_1144.png,train,6,frog
cifar10-mini/train/image_1145.png,train,6,frog
cifar10-mini/train/image_1146.png,train,1,car
cifar10-mini/train/image_1147.png,train,0,airplane
cifar10-mini/train/image_1148.png,train,4,deer
cifar10-mini/train/image_1149.png,train,1,car
cifar10-mini/train/image_1150.png,train,5,dog
cifar10-mini/train/image_1151.png,train,6,frog
cifar10-mini/train/image_1152.png,train,3,cat
cifar10-mini/train/image_1153.png,train,4,deer
cifar10-mini/train/image_1154.png,train,3,cat
cifar10-mini/train/image_1155.png,train,0,airplane
cifar10-mini/train/image_1156.png,train,4,deer
cifar10-mini/train/image_1157.png,train,2,bird
cifar10-mini/train/image_1158.png,train,5,dog
cifar10-mini/train/image_1159.png,train,7,horse
cifar10-mini/train/image_1160.png,train,2,bird
cifar10-mini/train/image_1161.png,train,4,deer
cifar10-mini/train/image_1162.png,train,0,airplane
cifar10-mini/train/image_1163.png,train,8,boat
cifar10-mini/train/image_1164.png,train,0,airplane
cifar10-mini/train/image_1165.png,train,0,airplane
cifar10-mini/train/image_1166.png,train,9,truck
cifar10-mini/train/image_1167.png,train,6,frog
cifar10-mini/train/image_1168.png,train,3,cat
cifar10-mini/train/image_1169.png,train,9,truck
cifar10-mini/train/image_1170.png,train,9,truck
cifar10-mini/train/image_1171.png,train,8,boat
cifar10-mini/train/image_1172.png,train,8,boat
cifar10-mini/train/image_1173.png,train,1,car
cifar10-mini/train/image_1174.png,train,0,airplane
cifar10-mini/train/image_1175.png,train,2,bird
cifar10-mini/train/image_1176.png,train,4,deer
cifar10-mini/train/image_1177.png,train,9,truck
cifar10-mini/train/image_1178.png,train,4,deer
cifar10-mini/train/image_1179.png,train,5,dog
cifar10-mini/train/image_1180.png,train,7,horse
cifar10-mini/train/image_1181.png,train,4,deer
cifar10-mini/train/image_1182.png,train,9,truck
cifar10-mini/train/image_1183.png,train,3,cat
cifar10-mini/train/image_1184.png,train,4,deer
cifar10-mini/train/image_1185.png,train,7,horse
cifar10-mini/train/image_1186.png,train,6,frog
cifar10-mini/train/image_1187.png,train,0,airplane
cifar10-mini/train/image_1188.png,train,3,cat
cifar10-mini/train/image_1189.png,train,1,car
cifar10-mini/train/image_1190.png,train,4,deer
cifar10-mini/train/image_1191.png,train,4,deer
cifar10-mini/train/image_1192.png,train,2,bird
cifar10-mini/train/image_1193.png,train,4,deer
cifar10-mini/train/image_1194.png,train,1,car
cifar10-mini/train/image_1195.png,train,7,horse
cifar10-mini/train/image_1196.png,train,0,airplane
cifar10-mini/train/image_1197.png,train,2,bird
cifar10-mini/train/image_1198.png,train,4,deer
cifar10-mini/train/image_1199.png,train,1,car
cifar10-mini/train/image_1200.png,train,5,dog
cifar10-mini/train/image_1201.png,train,4,deer
cifar10-mini/train/image_1202.png,train,0,airplane
cifar10-mini/train/image_1203.png,train,4,deer
